Column1,road_code,road_name,serial_number,si_do
83420,3.01404E+11,성산로20번길,1,대전광역시
83421,3.01404E+11,성산로3번길,0,대전광역시
83422,3.01404E+11,성산로3번길,1,대전광역시
83423,3.01404E+11,성산로4번길,0,대전광역시
83424,3.01404E+11,성산로4번길,1,대전광역시
83425,3.01404E+11,성산로9번길,0,대전광역시
83426,3.01404E+11,성산로9번길,1,대전광역시
83427,3.01404E+11,솔밭로10번길,0,대전광역시
83428,3.01404E+11,솔밭로10번길,1,대전광역시
83429,3.01404E+11,솔밭로16번길,0,대전광역시
83430,3.01404E+11,솔밭로16번길,1,대전광역시
83431,3.01404E+11,솔밭로28번길,0,대전광역시
83432,3.01404E+11,솔밭로28번길,1,대전광역시
83433,3.01404E+11,솔밭로30번길,0,대전광역시
83434,3.01404E+11,솔밭로30번길,1,대전광역시
83435,3.01404E+11,송리로14번길,0,대전광역시
83436,3.01404E+11,송리로14번길,1,대전광역시
83437,3.01404E+11,송리로20번길,0,대전광역시
83438,3.01404E+11,송리로20번길,1,대전광역시
83439,3.01404E+11,송리로20번안길,0,대전광역시
83440,3.01404E+11,송리로20번안길,1,대전광역시
83441,3.01404E+11,송리로24번길,0,대전광역시
83442,3.01404E+11,송리로24번길,1,대전광역시
83443,3.01404E+11,송리로38번길,0,대전광역시
83444,3.01404E+11,송리로38번길,1,대전광역시
83445,3.01404E+11,수도산로47번길,0,대전광역시
83446,3.01404E+11,수도산로47번길,1,대전광역시
83447,3.01404E+11,수도산로48번길,0,대전광역시
83448,3.01404E+11,수도산로48번길,1,대전광역시
83449,3.01404E+11,수침로105번길,0,대전광역시
83450,3.01404E+11,수침로105번길,1,대전광역시
83451,3.01404E+11,수침로105번안길,0,대전광역시
83452,3.01404E+11,수침로105번안길,1,대전광역시
83453,3.01404E+11,수침로106번길,0,대전광역시
83454,3.01404E+11,수침로106번길,1,대전광역시
83455,3.01404E+11,수침로111번길,0,대전광역시
83456,3.01404E+11,수침로111번길,1,대전광역시
83457,3.01404E+11,수침로55번길,0,대전광역시
83458,3.01404E+11,수침로55번길,1,대전광역시
83459,3.01404E+11,수침로66번길,0,대전광역시
83460,3.01404E+11,수침로66번길,1,대전광역시
83461,3.01404E+11,수침로75번길,0,대전광역시
83462,3.01404E+11,수침로75번길,1,대전광역시
83463,3.01404E+11,수침로91번길,0,대전광역시
83464,3.01404E+11,수침로91번길,1,대전광역시
83465,3.01404E+11,수침로92번길,0,대전광역시
83466,3.01404E+11,수침로92번길,1,대전광역시
83467,3.01404E+11,신기로7번길,0,대전광역시
83468,3.01404E+11,신기로7번길,1,대전광역시
83469,3.01404E+11,안영로22번길,0,대전광역시
83470,3.01404E+11,안영로22번길,1,대전광역시
83471,3.01404E+11,안영로30번길,0,대전광역시
83472,3.01404E+11,안영로30번길,1,대전광역시
83473,3.01404E+11,안영로46번길,0,대전광역시
83474,3.01404E+11,안영로46번길,1,대전광역시
83475,3.01404E+11,안영로6번길,0,대전광역시
83476,3.01404E+11,안영로6번길,1,대전광역시
83477,3.01404E+11,안영로79번길,0,대전광역시
83478,3.01404E+11,안영로79번길,1,대전광역시
83479,3.01404E+11,안영로79번길,2,대전광역시
83480,3.01404E+11,어덕마을로104번길,0,대전광역시
83481,3.01404E+11,어덕마을로104번길,1,대전광역시
83482,3.01404E+11,어덕마을로10번길,0,대전광역시
83483,3.01404E+11,어덕마을로10번길,1,대전광역시
83484,3.01404E+11,어덕마을로150번길,0,대전광역시
83485,3.01404E+11,어덕마을로150번길,1,대전광역시
83486,3.01404E+11,어덕마을로34번길,0,대전광역시
83487,3.01404E+11,어덕마을로34번길,1,대전광역시
83488,3.01404E+11,오류로45번길,0,대전광역시
83489,3.01404E+11,오류로45번길,1,대전광역시
83490,3.01404E+11,오류로74번길,0,대전광역시
83491,3.01404E+11,오류로74번길,1,대전광역시
83492,3.01404E+11,용두로24번길,0,대전광역시
83493,3.01404E+11,용두로24번길,1,대전광역시
83494,3.01404E+11,용두로28번길,0,대전광역시
83495,3.01404E+11,용두로28번길,1,대전광역시
83496,3.01404E+11,용두로38번길,0,대전광역시
83497,3.01404E+11,용두로38번길,1,대전광역시
83498,3.01404E+11,우암로10번길,0,대전광역시
83499,3.01404E+11,우암로10번길,1,대전광역시
83500,3.01404E+11,운남로293번길,0,대전광역시
83501,3.01404E+11,운남로293번길,1,대전광역시
83502,3.01404E+11,운남로37번길,0,대전광역시
83503,3.01404E+11,운남로37번길,1,대전광역시
83504,3.01404E+11,운남로85번길,0,대전광역시
83505,3.01404E+11,운남로85번길,1,대전광역시
83506,3.01404E+11,유등천동로198번길,0,대전광역시
83507,3.01404E+11,유등천동로198번길,1,대전광역시
83508,3.01404E+11,유등천동로204번길,0,대전광역시
83509,3.01404E+11,유등천동로204번길,1,대전광역시
83510,3.01404E+11,유등천동로292번길,0,대전광역시
83511,3.01404E+11,유등천동로292번길,1,대전광역시
83512,3.01404E+11,유등천동로324번길,0,대전광역시
83513,3.01404E+11,유등천동로324번길,1,대전광역시
83514,3.01404E+11,유등천동로324번길,2,대전광역시
83515,3.01404E+11,유등천동로514번길,0,대전광역시
83516,3.01404E+11,유등천동로514번길,1,대전광역시
83517,3.01404E+11,유등천동로580번길,0,대전광역시
83518,3.01404E+11,유등천동로580번길,1,대전광역시
83519,3.01404E+11,유등천동로582번길,0,대전광역시
83520,3.01404E+11,유등천동로582번길,1,대전광역시
83521,3.01404E+11,유천로102번길,0,대전광역시
83522,3.01404E+11,유천로102번길,1,대전광역시
83523,3.01404E+11,유천로132번길,0,대전광역시
83524,3.01404E+11,유천로132번길,1,대전광역시
83525,3.01404E+11,유천로142번길,0,대전광역시
83526,3.01404E+11,유천로142번길,1,대전광역시
83527,3.01404E+11,유천로17번길,0,대전광역시
83528,3.01404E+11,유천로17번길,1,대전광역시
83529,3.01404E+11,유천로17번안길,0,대전광역시
83530,3.01404E+11,유천로17번안길,1,대전광역시
83531,3.01404E+11,유천로18번길,0,대전광역시
83532,3.01404E+11,유천로18번길,1,대전광역시
83533,3.01404E+11,유천로33번길,0,대전광역시
83534,3.01404E+11,유천로33번길,1,대전광역시
83535,3.01404E+11,유천로34번길,0,대전광역시
83536,3.01404E+11,유천로34번길,1,대전광역시
83537,3.01404E+11,유천로38번길,0,대전광역시
83538,3.01404E+11,유천로38번길,1,대전광역시
83539,3.01404E+11,유천로42번길,0,대전광역시
83540,3.01404E+11,유천로42번길,1,대전광역시
83541,3.01404E+11,유천로47번길,0,대전광역시
83542,3.01404E+11,유천로47번길,1,대전광역시
83543,3.01404E+11,유천로48번길,0,대전광역시
83544,3.01404E+11,유천로48번길,1,대전광역시
83545,3.01404E+11,유천로54번길,0,대전광역시
83546,3.01404E+11,유천로54번길,1,대전광역시
83547,3.01404E+11,유천로58번길,0,대전광역시
83548,3.01404E+11,유천로58번길,1,대전광역시
83549,3.01404E+11,유천로86번길,0,대전광역시
83550,3.01404E+11,유천로86번길,1,대전광역시
83551,3.01404E+11,인창로28번길,0,대전광역시
83552,3.01404E+11,인창로28번길,1,대전광역시
83553,3.01404E+11,인창로6번길,0,대전광역시
83554,3.01404E+11,인창로6번길,1,대전광역시
83555,3.01404E+11,잔디로10번길,0,대전광역시
83556,3.01404E+11,잔디로10번길,1,대전광역시
83557,3.01404E+11,잔디로9번길,0,대전광역시
83558,3.01404E+11,잔디로9번길,1,대전광역시
83559,3.01404E+11,정생로22번길,0,대전광역시
83560,3.01404E+11,정생로22번길,1,대전광역시
83561,3.01404E+11,정생로32번길,0,대전광역시
83562,3.01404E+11,정생로32번길,1,대전광역시
83563,3.01404E+11,중교로28번길,0,대전광역시
83564,3.01404E+11,중교로28번길,1,대전광역시
83565,3.01404E+11,중교로73번길,0,대전광역시
83566,3.01404E+11,중교로73번길,1,대전광역시
83567,3.01404E+11,중앙로109번길,0,대전광역시
83568,3.01404E+11,중앙로109번길,1,대전광역시
83569,3.01404E+11,중앙로112번길,0,대전광역시
83570,3.01404E+11,중앙로112번길,1,대전광역시
83571,3.01404E+11,중앙로121번길,0,대전광역시
83572,3.01404E+11,중앙로121번길,1,대전광역시
83573,3.01404E+11,중앙로122번길,0,대전광역시
83574,3.01404E+11,중앙로122번길,1,대전광역시
83575,3.01404E+11,중앙로129번길,0,대전광역시
83576,3.01404E+11,중앙로129번길,1,대전광역시
83577,3.01404E+11,중앙로130번길,0,대전광역시
83578,3.01404E+11,중앙로130번길,1,대전광역시
83579,3.01404E+11,중앙로137번길,0,대전광역시
83580,3.01404E+11,중앙로137번길,1,대전광역시
83581,3.01404E+11,중앙로138번길,0,대전광역시
83582,3.01404E+11,중앙로138번길,1,대전광역시
83583,3.01404E+11,중앙로13번길,0,대전광역시
83584,3.01404E+11,중앙로13번길,1,대전광역시
83585,3.01404E+11,중앙로156번길,0,대전광역시
83586,3.01404E+11,중앙로156번길,1,대전광역시
83587,3.01404E+11,중앙로164번길,0,대전광역시
83588,3.01404E+11,중앙로164번길,1,대전광역시
83589,3.01404E+11,중앙로16번길,0,대전광역시
83590,3.01404E+11,중앙로16번길,1,대전광역시
83591,3.01404E+11,중앙로170번길,0,대전광역시
83592,3.01404E+11,중앙로170번길,1,대전광역시
83593,3.01404E+11,중앙로59번길,0,대전광역시
83594,3.01404E+11,중앙로59번길,1,대전광역시
83595,3.01404E+11,중앙로79번길,0,대전광역시
83596,3.01404E+11,중앙로79번길,1,대전광역시
83597,3.01404E+11,중촌로24번길,0,대전광역시
83598,3.01404E+11,중촌로24번길,1,대전광역시
83599,3.01404E+11,중촌로28번길,0,대전광역시
83600,3.01404E+11,중촌로28번길,1,대전광역시
83601,3.01404E+11,중촌로40번길,0,대전광역시
83602,3.01404E+11,중촌로40번길,1,대전광역시
83603,3.01404E+11,천근로15번길,0,대전광역시
83604,3.01404E+11,천근로15번길,1,대전광역시
83605,3.01404E+11,천근로19번길,0,대전광역시
83606,3.01404E+11,천근로19번길,1,대전광역시
83607,3.01404E+11,천근로20번길,0,대전광역시
83608,3.01404E+11,천근로20번길,1,대전광역시
83609,3.01404E+11,천근로27번길,0,대전광역시
83610,3.01404E+11,천근로27번길,1,대전광역시
83611,3.01404E+11,천근로28번길,0,대전광역시
83612,3.01404E+11,천근로28번길,1,대전광역시
83613,3.01404E+11,천근로46번길,0,대전광역시
83614,3.01404E+11,천근로46번길,1,대전광역시
83615,3.01404E+11,천근로60번길,0,대전광역시
83616,3.01404E+11,천근로60번길,1,대전광역시
83617,3.01404E+11,천근로69번길,0,대전광역시
83618,3.01404E+11,천근로69번길,1,대전광역시
83619,3.01404E+11,천근로70번길,0,대전광역시
83620,3.01404E+11,천근로70번길,1,대전광역시
83621,3.01404E+11,천근로9번길,0,대전광역시
83622,3.01404E+11,천근로9번길,1,대전광역시
83623,3.01404E+11,충무로107번길,0,대전광역시
83624,3.01404E+11,충무로107번길,1,대전광역시
83625,3.01404E+11,충무로11번길,0,대전광역시
83626,3.01404E+11,충무로11번길,1,대전광역시
83627,3.01404E+11,충무로12번길,0,대전광역시
83628,3.01404E+11,충무로12번길,1,대전광역시
83629,3.01404E+11,충무로12번길,2,대전광역시
83630,3.01404E+11,충무로15번길,0,대전광역시
83631,3.01404E+11,충무로15번길,1,대전광역시
83632,3.01404E+11,충무로16번길,0,대전광역시
83633,3.01404E+11,충무로16번길,1,대전광역시
83634,3.01404E+11,충무로16번길,2,대전광역시
83635,3.01404E+11,충무로33번길,0,대전광역시
83636,3.01404E+11,충무로33번길,1,대전광역시
83637,3.01404E+11,충무로45번길,0,대전광역시
83638,3.01404E+11,충무로45번길,1,대전광역시
83639,3.01404E+11,충무로54번길,0,대전광역시
83640,3.01404E+11,충무로54번길,1,대전광역시
83641,3.01404E+11,충무로55번길,0,대전광역시
83642,3.01404E+11,충무로55번길,1,대전광역시
83643,3.01404E+11,충무로60번길,0,대전광역시
83644,3.01404E+11,충무로60번길,1,대전광역시
83645,3.01404E+11,충무로66번길,0,대전광역시
83646,3.01404E+11,충무로66번길,1,대전광역시
83647,3.01404E+11,충무로68번길,0,대전광역시
83648,3.01404E+11,충무로68번길,1,대전광역시
83649,3.01404E+11,충무로6번길,0,대전광역시
83650,3.01404E+11,충무로6번길,1,대전광역시
83651,3.01404E+11,충무로6번길,2,대전광역시
83652,3.01404E+11,충무로71번길,0,대전광역시
83653,3.01404E+11,충무로71번길,1,대전광역시
83654,3.01404E+11,충무로71번길,2,대전광역시
83655,3.01404E+11,충무로74번길,0,대전광역시
83656,3.01404E+11,충무로74번길,1,대전광역시
83657,3.01404E+11,충무로7번길,0,대전광역시
83658,3.01404E+11,충무로7번길,1,대전광역시
83659,3.01404E+11,충무로86번길,0,대전광역시
83660,3.01404E+11,충무로86번길,1,대전광역시
83661,3.01404E+11,충무로86번길,2,대전광역시
83662,3.01404E+11,충무로92번길,0,대전광역시
83663,3.01404E+11,충무로92번길,1,대전광역시
83664,3.01404E+11,충무로92번길,2,대전광역시
83665,3.01404E+11,탑골로18번길,0,대전광역시
83666,3.01404E+11,탑골로18번길,1,대전광역시
83667,3.01404E+11,탑골로18번안길,0,대전광역시
83668,3.01404E+11,탑골로18번안길,1,대전광역시
83669,3.01404E+11,태평로113번길,0,대전광역시
83670,3.01404E+11,태평로113번길,1,대전광역시
83671,3.01404E+11,태평로123번길,0,대전광역시
83672,3.01404E+11,태평로123번길,1,대전광역시
83673,3.01404E+11,태평로127번길,0,대전광역시
83674,3.01404E+11,태평로127번길,1,대전광역시
83675,3.01404E+11,태평로137번길,0,대전광역시
83676,3.01404E+11,태평로137번길,1,대전광역시
83677,3.01404E+11,태평로14번길,0,대전광역시
83678,3.01404E+11,태평로14번길,1,대전광역시
83679,3.01404E+11,태평로151번길,0,대전광역시
83680,3.01404E+11,태평로151번길,1,대전광역시
83681,3.01404E+11,태평로152번길,0,대전광역시
83682,3.01404E+11,태평로152번길,1,대전광역시
83683,3.01404E+11,태평로173번길,0,대전광역시
83684,3.01404E+11,태평로173번길,1,대전광역시
83685,3.01404E+11,태평로26번길,0,대전광역시
83686,3.01404E+11,태평로26번길,1,대전광역시
83687,3.01404E+11,태평로44번길,0,대전광역시
83688,3.01404E+11,태평로44번길,1,대전광역시
83689,3.01404E+11,태평로93번길,0,대전광역시
83690,3.01404E+11,태평로93번길,1,대전광역시
83691,3.01404E+11,테미로19번길,0,대전광역시
83692,3.01404E+11,테미로19번길,1,대전광역시
83693,3.01404E+11,테미로44번길,0,대전광역시
83694,3.01404E+11,테미로44번길,1,대전광역시
83695,3.01404E+11,테미로44번안길,0,대전광역시
83696,3.01404E+11,테미로44번안길,1,대전광역시
83697,3.01404E+11,평촌로105번길,0,대전광역시
83698,3.01404E+11,평촌로105번길,1,대전광역시
83699,3.01404E+11,평촌로76번길,0,대전광역시
83700,3.01404E+11,평촌로76번길,1,대전광역시
83701,3.01404E+11,학고개로27번길,0,대전광역시
83702,3.01404E+11,학고개로27번길,1,대전광역시
83703,3.01404E+11,학고개로31번길,0,대전광역시
83704,3.01404E+11,학고개로31번길,1,대전광역시
83705,3.01404E+11,학고개로34번길,0,대전광역시
83706,3.01404E+11,학고개로34번길,1,대전광역시
